build_id,ship_name,upgrade_name
4020,MC30c Torpedo Frigate (63),Ordnance Experts (4)
4020,MC30c Torpedo Frigate (63),Advanced Projectors (6)
4020,MC30c Torpedo Frigate (63),External Racks (4)
4020,MC30c Torpedo Frigate (63),H9 Turbolasers (8)
4021,MC30c Torpedo Frigate (63),Ordnance Experts (4)
4021,MC30c Torpedo Frigate (63),Advanced Projectors (6)
4021,MC30c Torpedo Frigate (63),External Racks (4)
4021,MC30c Torpedo Frigate (63),H9 Turbolasers (8)
4022,GR-75 Medium Transports (18),Comms Net (2)
4023,Venator II-class Star Destroyer {IMP} (100),Emperor Palpatine (3)
4023,Venator II-class Star Destroyer {IMP} (100),Ordnance Experts (4)
4023,Venator II-class Star Destroyer {IMP} (100),Electronic Countermeasures (7)
4023,Venator II-class Star Destroyer {IMP} (100),Ordnance Pods (3)
4023,Venator II-class Star Destroyer {IMP} (100),External Racks (4)
4023,Venator II-class Star Destroyer {IMP} (100),XI7 Turbolasers (6)
4024,Quasar Fire I-class Cruiser-Carrier (54),Squall (7)
4024,Quasar Fire I-class Cruiser-Carrier (54),Taskmaster Grint (5)
4024,Quasar Fire I-class Cruiser-Carrier (54),Flight Controllers (6)
4024,Quasar Fire I-class Cruiser-Carrier (54),Boosted Comms (4)
4024,Quasar Fire I-class Cruiser-Carrier (54),Expanded Hangar Bay (5)
4025,Gozanti-class Cruisers (23),Vector (2)
4025,Gozanti-class Cruisers (23),Darth Vader (4)
4025,Gozanti-class Cruisers (23),Boosted Comms (4)
4025,Gozanti-class Cruisers (23),Parts Resupply (3)
4026,Venator II-class Star Destroyer (100),Resolute (4)
4026,Venator II-class Star Destroyer (100),Clone Captain Silver (4)
4026,Venator II-class Star Destroyer (100),Flight Controllers (6)
4026,Venator II-class Star Destroyer (100),Flag Bridge (0)
4026,Venator II-class Star Destroyer (100),Thermal Shields (5)
4026,Venator II-class Star Destroyer (100),External Racks (4)
4026,Venator II-class Star Destroyer (100),DBY-827 Heavy Turbolasers (3)
4026,Venator II-class Star Destroyer (100),Mercy Mission (5)
4027,Pelta-class Medical Frigate (49),Expanded Hangar Bay (5)
4027,Pelta-class Medical Frigate (49),Bomber Command Center (8)
4028,Consular-class Armed Cruiser (37),Radiant VII (1)
4028,Consular-class Armed Cruiser (37),Hondo Ohnaka (2)
4028,Consular-class Armed Cruiser (37),Comms Net (2)
4029,Imperial I-class Star Destroyer (110),Minister Tua (2)
4029,Imperial I-class Star Destroyer (110),Local Fire Control (4)
4029,Imperial I-class Star Destroyer (110),Electronic Countermeasures (7)
4029,Imperial I-class Star Destroyer (110),Flak Guns (3)
4029,Imperial I-class Star Destroyer (110),Boosted Comms (4)
4029,Imperial I-class Star Destroyer (110),Leading Shots (5)
4030,Victory II-class Star Destroyer (80),Harrow (3)
4030,Victory II-class Star Destroyer (80),Commander Beck (3)
4030,Victory II-class Star Destroyer (80),Gunnery Team (7)
4030,Victory II-class Star Destroyer (80),Engine Techs (8)
4030,Victory II-class Star Destroyer (80),Disposable Capacitors (3)
4030,Victory II-class Star Destroyer (80),Quad Battery Turrets (5)
4031,Assault Frigate Mark II B (72),Paragon (5)
4031,Assault Frigate Mark II B (72),Local Fire Control (4)
4031,Assault Frigate Mark II B (72),Electronic Countermeasures (7)
4031,Assault Frigate Mark II B (72),Linked Turbolaser Towers (7)
4032,CR90 Corvette A (44),Jaina's Light (5)
4032,CR90 Corvette A (44),Leia Organa (3)
4032,CR90 Corvette A (44),Turbolaser Reroute Circuits (7)
4033,CR90 Corvette A (44),Turbolaser Reroute Circuits (7)
4034,MC30c Torpedo Frigate (63),Foresight (10)
4034,MC30c Torpedo Frigate (63),Ordnance Experts (4)
4035,Hammerhead Torpedo Corvette (36),Garel's Honor (4)
4035,Hammerhead Torpedo Corvette (36),External Racks (4)
4036,GR-75 Medium Transports (18),Comms Net (2)
4037,Venator II-class Star Destroyer (100),Tranquility (7)
4037,Venator II-class Star Destroyer (100),Flight Controllers (6)
4037,Venator II-class Star Destroyer (100),Thermal Shields (5)
4038,Acclamator II-class Assault Ship (71),Adi Gallia (3)
4038,Acclamator II-class Assault Ship (71),Clone Gunners (4)
4038,Acclamator II-class Assault Ship (71),Thermal Shields (5)
4038,Acclamator II-class Assault Ship (71),Assault Proton Torpedoes (4)
4038,Acclamator II-class Assault Ship (71),Swivel-Mount Batteries (8)
4039,Pelta-class Transport Frigate (45),Projection Experts (6)
4039,Pelta-class Transport Frigate (45),Parts Resupply (3)
4040,Raider I-class Corvette (44),Corvus (2)
4040,Raider I-class Corvette (44),Admiral Titus (2)
4041,Arquitens-class Light Cruiser (52),Hand of Justice (2)
4041,Arquitens-class Light Cruiser (52),Expert Shield Tech (5)
4041,Arquitens-class Light Cruiser (52),Slaved Turrets (6)
4042,Arquitens-class Light Cruiser (52),Captain Needa (2)
4042,Arquitens-class Light Cruiser (52),Turbolaser Reroute Circuits (7)
4043,Arquitens-class Light Cruiser (52),Expert Shield Tech (5)
4043,Arquitens-class Light Cruiser (52),Slaved Turrets (6)
4044,Arquitens-class Light Cruiser (52),Expert Shield Tech (5)
4044,Arquitens-class Light Cruiser (52),Slaved Turrets (6)
4045,Interdictor Suppression Refit (90),Captain Needa (2)
4045,Interdictor Suppression Refit (90),Auxiliary Shields Team (3)
4045,Interdictor Suppression Refit (90),Disposable Capacitors (3)
4045,Interdictor Suppression Refit (90),Grav Shift Reroute (2)
4045,Interdictor Suppression Refit (90),G7-X Grav Well Projector (2)
4046,Onager-class Testbed (116),Governor Pryce (6)
4046,Onager-class Testbed (116),Sensor Team (5)
4046,Onager-class Testbed (116),Veteran Gunners (5)
4046,Onager-class Testbed (116),Orbital Bombardment Particle Cannons (5)
4047,Gozanti-class Cruisers (23),Darth Vader (4)
4047,Gozanti-class Cruisers (23),Comms Net (2)
4048,Venator II-class Star Destroyer (100),Anakin Skywalker - BTL-B Y-wing Squadron (18)
4048,Venator II-class Star Destroyer (100),Adi Gallia (3)
4048,Venator II-class Star Destroyer (100),Clone Gunners (4)
4048,Venator II-class Star Destroyer (100),SPHA-T (7)
4048,Venator II-class Star Destroyer (100),Electronic Countermeasures (7)
4048,Venator II-class Star Destroyer (100),Assault Proton Torpedoes (4)
4048,Venator II-class Star Destroyer (100),XI7 Turbolasers (6)
4049,Victory I-class Star Destroyer {GAR} (73),Clone Gunners (4)
4049,Victory I-class Star Destroyer {GAR} (73),SPHA-T (7)
4049,Victory I-class Star Destroyer {GAR} (73),Assault Proton Torpedoes (4)
4050,Pelta-class Transport Frigate (45),Projection Experts (6)
4050,Pelta-class Transport Frigate (45),Munitions Resupply (3)
4051,Pelta-class Transport Frigate (45),Projection Experts (6)
4051,Pelta-class Transport Frigate (45),Munitions Resupply (3)
4052,Consular-class Armed Cruiser (37),Radiant VII (1)
4052,Consular-class Armed Cruiser (37),Comms Net (2)
4053,Venator II-class Star Destroyer (100),Tranquility (7)
4053,Venator II-class Star Destroyer (100),Flight Controllers (6)
4053,Venator II-class Star Destroyer (100),Boosted Comms (4)
4053,Venator II-class Star Destroyer (100),Thermal Shields (5)
4054,Pelta-class Medical Frigate (49),Clone Navigation Officer (4)
4054,Pelta-class Medical Frigate (49),Fighter Coordination Team (3)
4054,Pelta-class Medical Frigate (49),Bomber Command Center (8)
4055,Pelta-class Medical Frigate (49),Fighter Coordination Team (3)
4055,Pelta-class Medical Frigate (49),Parts Resupply (3)
4056,Imperial II-class Star Destroyer (120),Sovereign (4)
4056,Imperial II-class Star Destroyer (120),Emperor Palpatine (3)
4056,Imperial II-class Star Destroyer (120),Flight Controllers (6)
4056,Imperial II-class Star Destroyer (120),Boosted Comms (4)
4056,Imperial II-class Star Destroyer (120),Electronic Countermeasures (7)
4056,Imperial II-class Star Destroyer (120),Point Defense Ion Cannons (6)
4056,Imperial II-class Star Destroyer (120),Quad Battery Turrets (5)
4057,Quasar Fire I-class Cruiser-Carrier (54),Minister Tua (2)
4057,Quasar Fire I-class Cruiser-Carrier (54),Flight Controllers (6)
4057,Quasar Fire I-class Cruiser-Carrier (54),Quad Laser Turrets (5)
4057,Quasar Fire I-class Cruiser-Carrier (54),Boosted Comms (4)
4057,Quasar Fire I-class Cruiser-Carrier (54),Electronic Countermeasures (7)
4058,MC30c Scout Frigate (69),Foresight (10)
4058,MC30c Scout Frigate (69),Expert Shield Tech (5)
4058,MC30c Scout Frigate (69),Ordnance Experts (4)
4058,MC30c Scout Frigate (69),Electronic Countermeasures (7)
4058,MC30c Scout Frigate (69),External Racks (4)
4058,MC30c Scout Frigate (69),Turbolaser Reroute Circuits (7)
4059,Hammerhead Torpedo Corvette (36),Task Force Organa (1)
4059,Hammerhead Torpedo Corvette (36),External Racks (4)
4060,Hammerhead Torpedo Corvette (36),Task Force Organa (1)
4060,Hammerhead Torpedo Corvette (36),External Racks (4)
4061,Hammerhead Scout Corvette (41),Task Force Organa (1)
4061,Hammerhead Scout Corvette (41),Slaved Turrets (6)
4062,Hammerhead Scout Corvette (41),Task Force Organa (1)
4062,Hammerhead Scout Corvette (41),Slaved Turrets (6)
4063,GR-75 Medium Transports (18),Bright Hope (2)
4063,GR-75 Medium Transports (18),Comms Net (2)
4064,Providence-class Carrier {REB} (95),General Dodonna (20)
4064,Providence-class Carrier {REB} (95),Raymus Antilles (7)
4064,Providence-class Carrier {REB} (95),Walex Blissex (5)
4064,Providence-class Carrier {REB} (95),Boarding Engineers (2)
4064,Providence-class Carrier {REB} (95),Ordnance Experts (4)
4064,Providence-class Carrier {REB} (95),Proximity Mines (4)
4064,Providence-class Carrier {REB} (95),Auxiliary Shields Team (3)
4064,Providence-class Carrier {REB} (95),Engine Techs (8)
4065,MC30c Torpedo Frigate (63),Foresight (10)
4065,MC30c Torpedo Frigate (63),Expert Shield Tech (5)
4065,MC30c Torpedo Frigate (63),Ordnance Experts (4)
4065,MC30c Torpedo Frigate (63),Electronic Countermeasures (7)
4065,MC30c Torpedo Frigate (63),Assault Proton Torpedoes (4)
4065,MC30c Torpedo Frigate (63),H9 Turbolasers (8)
4066,Modified Pelta-class Command Ship (60),Sabine Wren (4)
4066,Modified Pelta-class Command Ship (60),Auxiliary Shields Team (3)
4066,Modified Pelta-class Command Ship (60),Proximity Mines (4)
4066,Modified Pelta-class Command Ship (60),Intensify Firepower! (6)
4067,GR-75 Medium Transports (18),Ezra Bridger (3)
4067,GR-75 Medium Transports (18),Proximity Mines (4)
4067,GR-75 Medium Transports (18),Comms Net (2)
4068,GR-75 Medium Transports (18),Ahsoka Tano (2)
4068,GR-75 Medium Transports (18),Proximity Mines (4)
4068,GR-75 Medium Transports (18),Comms Net (2)
4069,Victory II-class Star Destroyer (80),Harrow (3)
4069,Victory II-class Star Destroyer (80),Instructor Goran (7)
4069,Victory II-class Star Destroyer (80),Flight Controllers (6)
4069,Victory II-class Star Destroyer (80),Engine Techs (8)
4069,Victory II-class Star Destroyer (80),Reserve Hangar Deck (4)
4069,Victory II-class Star Destroyer (80),Leading Shots (5)
4069,Victory II-class Star Destroyer (80),Spinal Armament (9)
4070,Quasar Fire I-class Cruiser-Carrier (54),Pursuant (2)
4070,Quasar Fire I-class Cruiser-Carrier (54),Flight Commander (3)
4070,Quasar Fire I-class Cruiser-Carrier (54),Flight Controllers (6)
4070,Quasar Fire I-class Cruiser-Carrier (54),Reserve Hangar Deck (4)
4070,Quasar Fire I-class Cruiser-Carrier (54),Boosted Comms (4)
4071,Gozanti-class Cruisers (23),Admiral Chiraneau (10)
4071,Gozanti-class Cruisers (23),Reserve Hangar Deck (4)
4071,Gozanti-class Cruisers (23),Slicer Tools (7)
4072,Imperial I-class Star Destroyer (110),Sovereign (4)
4072,Imperial I-class Star Destroyer (110),Minister Tua (2)
4072,Imperial I-class Star Destroyer (110),Darth Vader (3)
4072,Imperial I-class Star Destroyer (110),Electronic Countermeasures (7)
4072,Imperial I-class Star Destroyer (110),Point Defense Ion Cannons (6)
4073,Victory II-class Star Destroyer (80),Gunnery Team (7)
4074,Raider I-class Corvette (44),Ordnance Experts (4)
4075,Gozanti-class Cruisers (23),Comms Net (2)
4076,Raider I-class Corvette (44),Corvus (2)
4076,Raider I-class Corvette (44),Darth Vader (3)
4077,Quasar Fire I-class Cruiser-Carrier (54),Squall (7)
4077,Quasar Fire I-class Cruiser-Carrier (54),Admiral Chiraneau (10)
4077,Quasar Fire I-class Cruiser-Carrier (54),Flight Controllers (6)
4077,Quasar Fire I-class Cruiser-Carrier (54),Boosted Comms (4)
4077,Quasar Fire I-class Cruiser-Carrier (54),Reserve Hangar Deck (4)
4078,Quasar Fire I-class Cruiser-Carrier (54),Pursuant (2)
4078,Quasar Fire I-class Cruiser-Carrier (54),Emperor Palpatine (3)
4078,Quasar Fire I-class Cruiser-Carrier (54),Boarding Troopers (3)
4079,Gozanti-class Cruisers (23),Hondo Ohnaka (2)
4079,Gozanti-class Cruisers (23),Comms Net (2)
4080,Gozanti-class Cruisers (23),Reserve Hangar Deck (4)
4081,Gladiator I-class Star Destroyer (56),Demolisher (10)
4081,Gladiator I-class Star Destroyer (56),Wullf Yularen (7)
4081,Gladiator I-class Star Destroyer (56),Ordnance Experts (4)
4081,Gladiator I-class Star Destroyer (56),Engine Techs (8)
4081,Gladiator I-class Star Destroyer (56),External Racks (4)
4082,Raider I-class Corvette (44),Intel Officer (7)
4082,Raider I-class Corvette (44),Ordnance Experts (4)
4082,Raider I-class Corvette (44),Quad Laser Turrets (5)
4082,Raider I-class Corvette (44),External Racks (4)
4083,Raider I-class Corvette (44),Intel Officer (7)
4083,Raider I-class Corvette (44),Ordnance Experts (4)
4083,Raider I-class Corvette (44),Quad Laser Turrets (5)
4083,Raider I-class Corvette (44),External Racks (4)
4084,Raider I-class Corvette (44),Intel Officer (7)
4084,Raider I-class Corvette (44),Ordnance Experts (4)
4084,Raider I-class Corvette (44),Quad Laser Turrets (5)
4084,Raider I-class Corvette (44),External Racks (4)
4085,Raider I-class Corvette (44),Intel Officer (7)
4085,Raider I-class Corvette (44),Darth Vader (3)
4085,Raider I-class Corvette (44),External Racks (4)
4086,Gozanti-class Cruisers (23),Agent Kallus (3)
4086,Gozanti-class Cruisers (23),Quad Laser Turrets (5)
4086,Gozanti-class Cruisers (23),Comms Net (2)
4087,MC80 Command Cruiser (102),Adar Tallon (10)
4087,MC80 Command Cruiser (102),Expanded Hangar Bay (5)
4087,MC80 Command Cruiser (102),Advanced Projectors (6)
4087,MC80 Command Cruiser (102),Leading Shots (5)
4087,MC80 Command Cruiser (102),Quad Battery Turrets (5)
4088,Nebulon-B Escort Frigate (57),Yavaris (5)
4088,Nebulon-B Escort Frigate (57),Veteran Captain (2)
4089,GR-75 Medium Transports (18),Bright Hope (2)
4089,GR-75 Medium Transports (18),Bomber Command Center (8)
4090,Arquitens-class Light Cruiser (52),Captain Needa (2)
4090,Arquitens-class Light Cruiser (52),Turbolaser Reroute Circuits (7)
4091,Arquitens-class Light Cruiser (52),Director Krennic (8)
4091,Arquitens-class Light Cruiser (52),Slaved Turrets (6)
4092,Gladiator I-class Star Destroyer (56),Demolisher (10)
4092,Gladiator I-class Star Destroyer (56),Iden Versio (6)
4092,Gladiator I-class Star Destroyer (56),Ordnance Experts (4)
4092,Gladiator I-class Star Destroyer (56),Assault Proton Torpedoes (4)
4093,Quasar Fire II-class Cruiser-Carrier (61),Captain Brunson (9)
4093,Quasar Fire II-class Cruiser-Carrier (61),Flight Controllers (6)
4093,Quasar Fire II-class Cruiser-Carrier (61),Veteran Gunners (5)
4093,Quasar Fire II-class Cruiser-Carrier (61),Boosted Comms (4)
4094,Star Dreadnought Assault Prototype (250),Ravager (4)
4094,Star Dreadnought Assault Prototype (250),Captain Needa (2)
4094,Star Dreadnought Assault Prototype (250),Governor Pryce (6)
4094,Star Dreadnought Assault Prototype (250),Expert Shield Tech (5)
4094,Star Dreadnought Assault Prototype (250),Gunnery Team (7)
4094,Star Dreadnought Assault Prototype (250),Quad Laser Turrets (5)
4094,Star Dreadnought Assault Prototype (250),Flak Guns (3)
4094,Star Dreadnought Assault Prototype (250),SW-7 Ion Batteries (5)
4094,Star Dreadnought Assault Prototype (250),Heavy Ion Emplacements (9)
4094,Star Dreadnought Assault Prototype (250),Quad Battery Turrets (5)
4094,Star Dreadnought Assault Prototype (250),Linked Turbolaser Towers (7)
4095,Gozanti-class Cruisers (23),Darth Vader (4)
4095,Gozanti-class Cruisers (23),Proximity Mines (4)
4095,Gozanti-class Cruisers (23),Comms Net (2)
4096,Gozanti-class Cruisers (23),Admiral Titus (2)
4096,Gozanti-class Cruisers (23),Proximity Mines (4)
4096,Gozanti-class Cruisers (23),Repair Crews (3)
4097,Imperial Star Destroyer Kuat Refit (112),Emperor Palpatine (3)
4097,Imperial Star Destroyer Kuat Refit (112),Ordnance Experts (4)
4097,Imperial Star Destroyer Kuat Refit (112),Phylon Q7 Tractor Beams (6)
4097,Imperial Star Destroyer Kuat Refit (112),Electronic Countermeasures (7)
4097,Imperial Star Destroyer Kuat Refit (112),Point Defense Ion Cannons (6)
4097,Imperial Star Destroyer Kuat Refit (112),Assault Proton Torpedoes (4)
4098,Onager-class Star Destroyer (120),Cataclysm (5)
4098,Onager-class Star Destroyer (120),Governor Pryce (6)
4098,Onager-class Star Destroyer (120),Gunnery Chief Varnillian (6)
4098,Onager-class Star Destroyer (120),Veteran Gunners (5)
4098,Onager-class Star Destroyer (120),XI7 Turbolasers (6)
4098,Onager-class Star Destroyer (120),Orbital Bombardment Particle Cannons (5)
4099,Gozanti-class Cruisers (23),Hondo Ohnaka (2)
4099,Gozanti-class Cruisers (23),Comms Net (2)
4100,Arquitens-class Light Cruiser (52),Captain Needa (2)
4100,Arquitens-class Light Cruiser (52),Turbolaser Reroute Circuits (7)
4101,Arquitens-class Light Cruiser (52),Expert Shield Tech (5)
4101,Arquitens-class Light Cruiser (52),Linked Turbolaser Towers (7)
4102,Arquitens-class Light Cruiser (52),Expert Shield Tech (5)
4102,Arquitens-class Light Cruiser (52),Linked Turbolaser Towers (7)
4103,Arquitens-class Light Cruiser (52),Expert Shield Tech (5)
4103,Arquitens-class Light Cruiser (52),Linked Turbolaser Towers (7)
4104,Arquitens-class Light Cruiser (52),Expert Shield Tech (5)
4104,Arquitens-class Light Cruiser (52),Linked Turbolaser Towers (7)
4105,Gozanti-class Cruisers (23),Disposable Capacitors (3)
4105,Gozanti-class Cruisers (23),Parts Resupply (3)
4106,Raider II-class Corvette (48),Corvus (2)
4106,Raider II-class Corvette (48),Admiral Titus (2)
4106,Raider II-class Corvette (48),Weapons Battery Techs (4)
4106,Raider II-class Corvette (48),Disposable Capacitors (3)
4106,Raider II-class Corvette (48),Ion Cannon Batteries (5)
4107,Victory II-class Star Destroyer (80),Harrow (3)
4107,Victory II-class Star Destroyer (80),Minister Tua (2)
4107,Victory II-class Star Destroyer (80),Veteran Gunners (5)
4107,Victory II-class Star Destroyer (80),Engine Techs (8)
4107,Victory II-class Star Destroyer (80),Disposable Capacitors (3)
4107,Victory II-class Star Destroyer (80),Electronic Countermeasures (7)
4107,Victory II-class Star Destroyer (80),Heavy Ion Emplacements (9)
4107,Victory II-class Star Destroyer (80),Quad Battery Turrets (5)
